rgiid,period,area,dhdt,err_dhdt,dvoldt,err_dvoldt,dmdt,err_dmdt,dmdtda,err_dmdtda,perc_area_meas,perc_area_res,valid_obs,valid_obs_py,reg
RGI60-06.00453,2000-01-01_2020-01-01,4502000.0,-0.379,0.1634,-1706411.0,739738.0,-0.00145,0.000637,-0.3222,0.1423,1.0,1.0,22.82,13.98,6
RGI60-06.00453,2001-01-01_2002-01-01,4502000.0,0.3996,2.6917,1798777.0,12118155.0,0.001529,0.010301,0.3396,2.2881,1.0,1.0,0.95,0.93,6
RGI60-06.00453,2002-01-01_2003-01-01,4502000.0,0.4667,2.6352,2101006.0,11864140.0,0.001786,0.010085,0.3967,2.2403,1.0,1.0,2.64,1.0,6
RGI60-06.00453,2002-01-01_2004-01-01,4502000.0,0.3313,1.3054,1491460.0,5877281.0,0.001268,0.004996,0.2816,1.1099,1.0,1.0,4.47,1.92,6
RGI60-06.00453,2003-01-01_2004-01-01,4502000.0,0.1959,2.5954,881913.0,11684706.0,0.00075,0.009932,0.1665,2.2062,1.0,1.0,1.83,0.92,6
RGI60-06.00453,2004-01-01_2005-01-01,4502000.0,-0.1188,2.5875,-534842.0,11648859.0,-0.000455,0.009902,-0.101,2.1994,1.0,1.0,1.29,0.95,6
RGI60-06.00453,2004-01-01_2006-01-01,4502000.0,-0.1611,1.288,-725319.0,5798484.0,-0.000617,0.004929,-0.1369,1.0948,1.0,1.0,3.99,1.93,6
RGI60-06.00453,2004-01-01_2008-01-01,4502000.0,-0.3213,0.6424,-1446376.0,2892779.0,-0.001229,0.00246,-0.2731,0.5467,1.0,1.0,7.47,3.68,6
RGI60-06.00453,2005-01-01_2006-01-01,4502000.0,-0.2034,2.5927,-915797.0,11672578.0,-0.000778,0.009922,-0.1729,2.2039,1.0,1.0,2.7,0.98,6
RGI60-06.00453,2005-01-01_2010-01-01,4502000.0,-0.2544,0.5933,-1145382.0,2671761.0,-0.000974,0.002272,-0.2163,0.5048,1.0,1.0,7.67,4.08,6
RGI60-06.00453,2006-01-01_2007-01-01,4502000.0,-0.4018,2.6156,-1809037.0,11775608.0,-0.001538,0.01001,-0.3416,2.2235,1.0,1.0,2.34,1.0,6
RGI60-06.00453,2006-01-01_2008-01-01,4502000.0,-0.4814,1.2874,-2167433.0,5796810.0,-0.001842,0.004929,-0.4092,1.095,1.0,1.0,3.48,1.75,6
RGI60-06.00453,2007-01-01_2008-01-01,4502000.0,-0.561,2.6093,-2525829.0,11747633.0,-0.002147,0.009987,-0.4769,2.2184,1.0,1.0,1.15,0.75,6
RGI60-06.00453,2008-01-01_2009-01-01,4502000.0,-0.0674,2.7333,-303410.0,12305372.0,-0.000258,0.01046,-0.0573,2.3233,1.0,1.0,1.14,1.0,6
RGI60-06.00453,2008-01-01_2010-01-01,4502000.0,-0.0529,1.4756,-238124.0,6642945.0,-0.000202,0.005647,-0.045,1.2542,1.0,1.0,1.49,1.35,6
RGI60-06.00453,2008-01-01_2012-01-01,4502000.0,-0.191,0.7272,-859696.0,3274029.0,-0.000731,0.002783,-0.1623,0.6183,1.0,1.0,1.49,1.35,6
RGI60-06.00453,2009-01-01_2010-01-01,4502000.0,-0.0384,3.0956,-172837.0,13936581.0,-0.000147,0.011846,-0.0326,2.6313,1.0,1.0,0.35,0.35,6
RGI60-06.00453,2010-01-01_2011-01-01,4502000.0,-0.2688,3.4317,-1210279.0,15449786.0,-0.001029,0.013133,-0.2285,2.9171,1.0,1.0,0.0,0.0,6
RGI60-06.00453,2010-01-01_2012-01-01,4502000.0,-0.329,1.6258,-1481268.0,7319633.0,-0.001259,0.006222,-0.2797,1.3822,1.0,1.0,0.0,0.0,6
RGI60-06.00453,2010-01-01_2015-01-01,4502000.0,-0.4452,0.6073,-2004180.0,2735466.0,-0.001704,0.002328,-0.3784,0.5174,1.0,1.0,2.87,2.25,6
RGI60-06.00453,2010-01-01_2020-01-01,4502000.0,-0.7351,0.3465,-3309330.0,1567062.0,-0.002813,0.001347,-0.6248,0.3005,1.0,1.0,7.53,5.18,6
RGI60-06.00453,2011-01-01_2012-01-01,4502000.0,-0.3892,3.3954,-1752256.0,15286214.0,-0.001489,0.012994,-0.3308,2.8862,1.0,1.0,0.0,0.0,6
RGI60-06.00453,2012-01-01_2013-01-01,4502000.0,-0.4716,3.0331,-2123315.0,13655137.0,-0.001805,0.011608,-0.4009,2.5784,1.0,1.0,0.51,0.49,6
RGI60-06.00453,2012-01-01_2014-01-01,4502000.0,-0.4934,1.4588,-2221457.0,6568322.0,-0.001888,0.005585,-0.4194,1.2406,1.0,1.0,2.11,1.49,6
RGI60-06.00453,2012-01-01_2016-01-01,4502000.0,-0.5908,0.7298,-2659919.0,3287780.0,-0.002261,0.002799,-0.5022,0.6222,1.0,1.0,3.99,3.25,6
RGI60-06.00453,2013-01-01_2014-01-01,4502000.0,-0.5152,2.7179,-2319599.0,12236660.0,-0.001972,0.010402,-0.438,2.3106,1.0,1.0,1.6,1.0,6
RGI60-06.00453,2014-01-01_2015-01-01,4502000.0,-0.581,2.6756,-2615448.0,12046325.0,-0.002223,0.010241,-0.4938,2.2748,1.0,1.0,0.76,0.76,6
RGI60-06.00453,2014-01-01_2016-01-01,4502000.0,-0.6882,1.2951,-3098381.0,5832381.0,-0.002634,0.004961,-0.585,1.1023,1.0,1.0,1.87,1.76,6
RGI60-06.00453,2015-01-01_2016-01-01,4502000.0,-0.7955,2.6773,-3581314.0,12054519.0,-0.003044,0.010249,-0.6762,2.2767,1.0,1.0,1.12,1.0,6
RGI60-06.00453,2015-01-01_2020-01-01,4502000.0,-1.025,0.645,-4614480.0,2911558.0,-0.003922,0.00249,-0.8712,0.5546,1.0,1.0,4.66,2.94,6
RGI60-06.00453,2016-01-01_2017-01-01,4502000.0,-1.1286,2.7238,-5081178.0,12264878.0,-0.004319,0.01043,-0.9594,2.3171,1.0,1.0,1.67,0.94,6
RGI60-06.00453,2016-01-01_2018-01-01,4502000.0,-1.2013,1.2821,-5408395.0,5777472.0,-0.004597,0.004922,-1.0211,1.0942,1.0,1.0,3.55,1.94,6
RGI60-06.00453,2016-01-01_2020-01-01,4502000.0,-1.0824,0.7887,-4872771.0,3557536.0,-0.004142,0.003038,-0.92,0.6761,1.0,1.0,3.55,1.94,6
RGI60-06.00453,2017-01-01_2018-01-01,4502000.0,-1.274,2.6974,-5735612.0,12146714.0,-0.004875,0.01033,-1.0829,2.2952,1.0,1.0,1.87,1.0,6
RGI60-06.00453,2018-01-01_2019-01-01,4502000.0,-0.953,2.8891,-4290617.0,13008145.0,-0.003647,0.01106,-0.8101,2.4569,1.0,1.0,0.0,0.0,6
RGI60-06.00453,2018-01-01_2020-01-01,4502000.0,-0.9634,1.5659,-4337147.0,7052659.0,-0.003687,0.006,-0.8189,1.3334,1.0,1.0,0.0,0.0,6
RGI60-06.00453,2019-01-01_2020-01-01,4502000.0,-0.9737,3.4239,-4383677.0,15415692.0,-0.003726,0.013106,-0.8277,2.9114,1.0,1.0,0.0,0.0,6
RGI60-06.00454,2000-01-01_2001-01-01,1107000.0,-0.2517,3.2433,-278638.0,3590388.0,-0.000237,0.003052,-0.2139,2.7569,0.991,1.0,1.5,0.96,6
RGI60-06.00454,2000-01-01_2002-01-01,1107000.0,-0.1317,1.6112,-145780.0,1783664.0,-0.000124,0.001516,-0.1119,1.3696,0.991,1.0,4.6,1.96,6
RGI60-06.00454,2000-01-01_2004-01-01,1107000.0,-0.015,0.8048,-16567.0,890922.0,-1.4e-05,0.000757,-0.0127,0.6841,0.991,1.0,19.34,3.96,6
RGI60-06.00454,2000-01-01_2005-01-01,1107000.0,-0.0572,0.6394,-63341.0,707863.0,-5.4e-05,0.000602,-0.0486,0.5436,0.991,1.0,24.68,4.96,6
RGI60-06.00454,2000-01-01_2010-01-01,1107000.0,-0.0932,0.3194,-103227.0,353684.0,-8.8e-05,0.000301,-0.0793,0.2717,0.991,1.0,49.18,9.92,6
RGI60-06.00454,2000-01-01_2020-01-01,1107000.0,0.0697,0.1647,77177.0,182403.0,6.6e-05,0.000155,0.0593,0.1402,0.991,1.0,96.47,19.91,6
RGI60-06.00454,2001-01-01_2002-01-01,1107000.0,-0.0117,3.0489,-12921.0,3375178.0,-1.1e-05,0.002869,-0.0099,2.5916,0.991,1.0,3.1,1.0,6
RGI60-06.00454,2002-01-01_2003-01-01,1107000.0,0.0359,3.008,39745.0,3329860.0,3.4e-05,0.00283,0.0305,2.5568,0.991,1.0,6.89,1.0,6
RGI60-06.00454,2002-01-01_2004-01-01,1107000.0,0.1018,1.5117,112645.0,1673445.0,9.6e-05,0.001422,0.0865,1.285,0.991,1.0,14.74,2.0,6
RGI60-06.00454,2003-01-01_2004-01-01,1107000.0,0.1676,3.0046,185545.0,3326077.0,0.000158,0.002827,0.1425,2.5539,0.991,1.0,7.85,1.0,6
RGI60-06.00454,2004-01-01_2005-01-01,1107000.0,-0.2262,2.9963,-250434.0,3317012.0,-0.000213,0.00282,-0.1923,2.547,0.991,1.0,5.34,1.0,6
RGI60-06.00454,2004-01-01_2006-01-01,1107000.0,-0.3659,1.5067,-405075.0,1668315.0,-0.000344,0.001418,-0.311,1.2815,0.991,1.0,9.79,2.0,6
RGI60-06.00454,2004-01-01_2008-01-01,1107000.0,-0.2637,0.7531,-291944.0,833987.0,-0.000248,0.000709,-0.2242,0.6408,0.991,1.0,19.32,4.0,6
RGI60-06.00454,2005-01-01_2006-01-01,1107000.0,-0.5056,2.9899,-559716.0,3310124.0,-0.000476,0.002814,-0.4298,2.5421,0.991,1.0,4.46,1.0,6
RGI60-06.00454,2005-01-01_2010-01-01,1107000.0,-0.1293,0.5938,-143113.0,657500.0,-0.000122,0.000559,-0.1099,0.505,0.991,1.0,24.5,4.96,6
RGI60-06.00454,2006-01-01_2007-01-01,1107000.0,-0.3981,3.0304,-440674.0,3354872.0,-0.000375,0.002852,-0.3384,2.5763,0.991,1.0,3.96,1.0,6
RGI60-06.00454,2006-01-01_2008-01-01,1107000.0,-0.1615,1.5029,-178813.0,1663767.0,-0.000152,0.001414,-0.1373,1.2776,0.991,1.0,9.53,2.0,6
RGI60-06.00454,2007-01-01_2008-01-01,1107000.0,0.075,3.0291,83047.0,3353258.0,7.1e-05,0.00285,0.0638,2.5748,0.991,1.0,5.56,1.0,6
RGI60-06.00454,2008-01-01_2009-01-01,1107000.0,0.0533,3.0215,58955.0,3344807.0,5e-05,0.002843,0.0453,2.5683,0.991,1.0,3.52,0.96,6
RGI60-06.00454,2008-01-01_2010-01-01,1107000.0,0.0911,1.4926,100890.0,1652363.0,8.6e-05,0.001405,0.0775,1.2688,0.991,1.0,10.52,1.96,6
RGI60-06.00454,2008-01-01_2012-01-01,1107000.0,0.1755,0.753,194271.0,833693.0,0.000165,0.000709,0.1492,0.6404,0.991,1.0,21.09,3.96,6
RGI60-06.00454,2009-01-01_2010-01-01,1107000.0,0.129,3.0024,142824.0,3323658.0,0.000121,0.002825,0.1097,2.5521,0.991,1.0,7.0,1.0,6
RGI60-06.00454,2010-01-01_2011-01-01,1107000.0,0.1972,2.9716,218266.0,3289579.0,0.000186,0.002796,0.1676,2.5259,0.991,1.0,5.62,1.0,6
RGI60-06.00454,2010-01-01_2012-01-01,1107000.0,0.2598,1.4963,287651.0,1656627.0,0.000245,0.001408,0.2209,1.2723,0.991,1.0,10.57,2.0,6
RGI60-06.00454,2010-01-01_2015-01-01,1107000.0,0.2232,0.6011,247038.0,665772.0,0.00021,0.000566,0.1897,0.5116,0.991,1.0,32.56,5.0,6
RGI60-06.00454,2010-01-01_2020-01-01,1107000.0,0.2327,0.3073,257580.0,340826.0,0.000219,0.00029,0.1978,0.2626,0.991,1.0,47.29,9.99,6
RGI60-06.00454,2011-01-01_2012-01-01,1107000.0,0.3225,2.9983,357036.0,3319252.0,0.000303,0.002821,0.2741,2.5488,0.991,1.0,4.96,1.0,6
RGI60-06.00454,2012-01-01_2013-01-01,1107000.0,-0.1342,2.9949,-148585.0,3315398.0,-0.000126,0.002818,-0.1141,2.5457,0.991,1.0,10.2,1.0,6
RGI60-06.00454,2012-01-01_2014-01-01,1107000.0,0.1885,1.506,208658.0,1667233.0,0.000177,0.001417,0.1602,1.2803,0.991,1.0,15.71,2.0,6
RGI60-06.00454,2012-01-01_2016-01-01,1107000.0,0.0794,0.7611,87852.0,842525.0,7.5e-05,0.000716,0.0675,0.647,0.991,1.0,25.64,4.0,6
RGI60-06.00454,2013-01-01_2014-01-01,1107000.0,0.5112,2.9876,565901.0,3307645.0,0.000481,0.002812,0.4345,2.5402,0.991,1.0,5.51,1.0,6
RGI60-06.00454,2014-01-01_2015-01-01,1107000.0,0.2191,3.0249,242574.0,3348601.0,0.000206,0.002846,0.1863,2.5713,0.991,1.0,6.29,1.0,6
RGI60-06.00454,2014-01-01_2016-01-01,1107000.0,-0.0298,1.5185,-32953.0,1681018.0,-2.8e-05,0.001429,-0.0253,1.2908,0.991,1.0,9.94,2.0,6
RGI60-06.00454,2015-01-01_2016-01-01,1107000.0,-0.2787,3.057,-308481.0,3384175.0,-0.000262,0.002877,-0.2369,2.5986,0.991,1.0,3.65,1.0,6
RGI60-06.00454,2015-01-01_2020-01-01,1107000.0,0.2422,0.6222,268122.0,689149.0,0.000228,0.000586,0.2059,0.5296,0.991,1.0,14.73,4.99,6
RGI60-06.00454,2016-01-01_2017-01-01,1107000.0,0.1587,3.1079,175723.0,3440428.0,0.000149,0.002924,0.1349,2.6417,0.991,1.0,2.67,1.0,6
RGI60-06.00454,2016-01-01_2018-01-01,1107000.0,0.2613,1.5194,289221.0,1682142.0,0.000246,0.00143,0.2221,1.2918,0.991,1.0,6.32,2.0,6
RGI60-06.00454,2016-01-01_2020-01-01,1107000.0,0.3724,0.7807,412273.0,864948.0,0.00035,0.000736,0.3166,0.665,0.991,1.0,11.08,3.99,6
RGI60-06.00454,2017-01-01_2018-01-01,1107000.0,0.3638,3.078,402719.0,3407493.0,0.000342,0.002896,0.3092,2.6166,0.991,1.0,3.65,1.0,6
RGI60-06.00454,2018-01-01_2019-01-01,1107000.0,0.5578,3.0846,617465.0,3415013.0,0.000525,0.002903,0.4741,2.6227,0.991,1.0,1.55,0.99,6
RGI60-06.00454,2018-01-01_2020-01-01,1107000.0,0.4836,1.5466,535324.0,1712649.0,0.000455,0.001456,0.411,1.3158,0.991,1.0,4.76,1.99,6
RGI60-06.00454,2019-01-01_2020-01-01,1107000.0,0.4094,3.1675,453184.0,3506581.0,0.000385,0.002981,0.348,2.6928,0.991,1.0,3.21,1.0,6
RGI60-06.00455,2000-01-01_2001-01-01,1034000.0,-1.7509,3.3337,-1810448.0,3450746.0,-0.001539,0.002935,-1.4883,2.8417,1.0,1.0,0.99,0.99,6
RGI60-06.00455,2000-01-01_2002-01-01,1034000.0,-1.6428,1.6295,-1698628.0,1691534.0,-0.001444,0.001441,-1.3964,1.3994,1.0,1.0,2.2,1.92,6
RGI60-06.00455,2000-01-01_2004-01-01,1034000.0,-1.6026,0.8109,-1657090.0,851071.0,-0.001409,0.00073,-1.3622,0.7163,1.0,1.0,12.5,3.92,6
RGI60-06.00455,2000-01-01_2005-01-01,1034000.0,-1.6641,0.6526,-1720664.0,691638.0,-0.001463,0.000597,-1.4145,0.5906,1.0,1.0,16.58,4.92,6
RGI60-06.00455,2000-01-01_2010-01-01,1034000.0,-1.283,0.3356,-1326661.0,366147.0,-0.001128,0.000321,-1.0906,0.3252,1.0,1.0,28.6,8.63,6
RGI60-06.00455,2000-01-01_2020-01-01,1034000.0,-0.5842,0.1718,-604079.0,185457.0,-0.000513,0.000162,-0.4966,0.1624,1.0,1.0,48.46,16.97,6
RGI60-06.00455,2001-01-01_2002-01-01,1034000.0,-1.5346,3.21,-1586809.0,3322111.0,-0.001349,0.002825,-1.3044,2.7349,1.0,1.0,1.21,0.93,6
RGI60-06.00455,2002-01-01_2003-01-01,1034000.0,-1.5,3.1402,-1550976.0,3249829.0,-0.001318,0.002764,-1.275,2.6754,1.0,1.0,4.0,1.0,6
RGI60-06.00455,2002-01-01_2004-01-01,1034000.0,-1.5624,1.5581,-1615551.0,1617366.0,-0.001373,0.001378,-1.3281,1.338,1.0,1.0,10.3,2.0,6
RGI60-06.00455,2003-01-01_2004-01-01,1034000.0,-1.6249,3.1241,-1680126.0,3233705.0,-0.001428,0.00275,-1.3811,2.6628,1.0,1.0,6.3,1.0,6
RGI60-06.00455,2004-01-01_2005-01-01,1034000.0,-1.91,3.1205,-1974959.0,3231250.0,-0.001679,0.002749,-1.6235,2.6626,1.0,1.0,4.08,1.0,6
RGI60-06.00455,2004-01-01_2006-01-01,1034000.0,-1.6467,1.5575,-1702653.0,1617474.0,-0.001447,0.001379,-1.3997,1.339,1.0,1.0,9.77,2.0,6
RGI60-06.00455,2004-01-01_2008-01-01,1034000.0,-1.1852,0.7769,-1225512.0,810527.0,-0.001042,0.000693,-1.0074,0.6759,1.0,1.0,12.25,3.7,6
RGI60-06.00455,2005-01-01_2006-01-01,1034000.0,-1.3833,3.1354,-1430347.0,3244498.0,-0.001216,0.002759,-1.1758,2.6704,1.0,1.0,5.7,1.0,6
RGI60-06.00455,2005-01-01_2010-01-01,1034000.0,-0.902,0.6474,-932658.0,674401.0,-0.000793,0.000576,-0.7667,0.5611,1.0,1.0,12.02,3.7,6
RGI60-06.00455,2006-01-01_2007-01-01,1034000.0,-0.7073,3.1827,-731302.0,3291513.0,-0.000622,0.002798,-0.6012,2.7066,1.0,1.0,1.77,1.0,6
RGI60-06.00455,2006-01-01_2008-01-01,1034000.0,-0.7238,1.5613,-748371.0,1615712.0,-0.000636,0.001374,-0.6152,1.33,1.0,1.0,2.48,1.7,6
RGI60-06.00455,2007-01-01_2008-01-01,1034000.0,-0.7403,3.1753,-765440.0,3283928.0,-0.000651,0.002792,-0.6292,2.7005,1.0,1.0,0.7,0.7,6
RGI60-06.00455,2008-01-01_2009-01-01,1034000.0,-0.9369,3.1358,-968711.0,3243555.0,-0.000823,0.002758,-0.7963,2.6679,1.0,1.0,3.85,1.0,6
RGI60-06.00455,2008-01-01_2010-01-01,1034000.0,-0.8396,1.6122,-868101.0,1668732.0,-0.000738,0.001419,-0.7136,1.3741,1.0,1.0,3.85,1.0,6
RGI60-06.00455,2008-01-01_2012-01-01,1034000.0,-0.5907,0.7859,-610820.0,814448.0,-0.000519,0.000693,-0.5021,0.6719,1.0,1.0,6.88,2.74,6
RGI60-06.00455,2009-01-01_2010-01-01,1034000.0,-0.7423,3.2444,-767492.0,3355406.0,-0.000652,0.002852,-0.6309,2.7592,1.0,1.0,0.0,0.0,6
RGI60-06.00455,2010-01-01_2011-01-01,1034000.0,-0.4766,3.251,-492820.0,3361789.0,-0.000419,0.002858,-0.4051,2.7639,1.0,1.0,1.03,0.74,6
RGI60-06.00455,2010-01-01_2012-01-01,1034000.0,-0.3419,1.6261,-353539.0,1681630.0,-0.000301,0.00143,-0.2906,1.3828,1.0,1.0,3.03,1.74,6
RGI60-06.00455,2010-01-01_2015-01-01,1034000.0,-0.2167,0.654,-224041.0,676530.0,-0.00019,0.000575,-0.1842,0.5565,1.0,1.0,7.77,4.37,6
RGI60-06.00455,2010-01-01_2020-01-01,1034000.0,0.1146,0.3411,118504.0,352871.0,0.000101,0.0003,0.0974,0.2903,1.0,1.0,19.86,8.34,6
RGI60-06.00455,2011-01-01_2012-01-01,1034000.0,-0.2072,3.1711,-214258.0,3278974.0,-0.000182,0.002787,-0.1761,2.6956,1.0,1.0,2.0,1.0,6
RGI60-06.00455,2012-01-01_2013-01-01,1034000.0,-0.1616,3.1558,-167083.0,3263092.0,-0.000142,0.002774,-0.1374,2.6825,1.0,1.0,2.0,1.0,6
RGI60-06.00455,2012-01-01_2014-01-01,1034000.0,-0.1456,1.6014,-150567.0,1655933.0,-0.000128,0.001408,-0.1238,1.3613,1.0,1.0,2.74,1.63,6
RGI60-06.00455,2012-01-01_2016-01-01,1034000.0,-0.0605,0.7866,-62574.0,813318.0,-5.3e-05,0.000691,-0.0514,0.6686,1.0,1.0,7.86,3.63,6
RGI60-06.00455,2013-01-01_2014-01-01,1034000.0,-0.1296,3.1865,-134051.0,3294882.0,-0.000114,0.002801,-0.1102,2.7086,1.0,1.0,0.74,0.63,6
RGI60-06.00455,2014-01-01_2015-01-01,1034000.0,-0.1083,3.2211,-111994.0,3330587.0,-9.5e-05,0.002831,-0.0921,2.7379,1.0,1.0,2.0,1.0,6
RGI60-06.00455,2014-01-01_2016-01-01,1034000.0,0.0246,1.5885,25419.0,1642550.0,2.2e-05,0.001396,0.0209,1.3503,1.0,1.0,5.11,2.0,6
RGI60-06.00455,2015-01-01_2016-01-01,1034000.0,0.1575,3.1647,162832.0,3272379.0,0.000138,0.002782,0.1339,2.6901,1.0,1.0,3.11,1.0,6
RGI60-06.00455,2015-01-01_2020-01-01,1034000.0,0.4459,0.6705,461048.0,694512.0,0.000392,0.000591,0.379,0.5725,1.0,1.0,12.09,3.97,6
RGI60-06.00455,2016-01-01_2017-01-01,1034000.0,0.2206,3.1684,228075.0,3276160.0,0.000194,0.002785,0.1875,2.6933,1.0,1.0,4.3,1.0,6
RGI60-06.00455,2016-01-01_2018-01-01,1034000.0,0.2875,1.5616,297248.0,1614921.0,0.000253,0.001373,0.2444,1.3278,1.0,1.0,8.0,2.0,6
RGI60-06.00455,2016-01-01_2020-01-01,1034000.0,0.518,0.8276,535603.0,857037.0,0.000455,0.000729,0.4403,0.7063,1.0,1.0,8.97,2.97,6
RGI60-06.00455,2017-01-01_2018-01-01,1034000.0,0.3544,3.1716,366421.0,3279572.0,0.000311,0.002788,0.3012,2.6962,1.0,1.0,3.7,1.0,6
RGI60-06.00455,2018-01-01_2019-01-01,1034000.0,0.772,3.2204,798197.0,3330594.0,0.000678,0.002831,0.6562,2.7389,1.0,1.0,0.0,0.0,6
RGI60-06.00455,2018-01-01_2020-01-01,1034000.0,0.7485,1.6567,773957.0,1714416.0,0.000658,0.001458,0.6362,1.4112,1.0,1.0,0.97,0.97,6
RGI60-06.00455,2019-01-01_2020-01-01,1034000.0,0.7251,3.4022,749718.0,3518476.0,0.000637,0.002991,0.6163,2.8932,1.0,1.0,0.97,0.97,6
RGI60-06.00456,2000-01-01_2001-01-01,684000.0,-0.6108,3.5672,-417818.0,2440572.0,-0.000355,0.002075,-0.5192,3.0339,0.985,1.0,0.74,0.74,6
RGI60-06.00456,2000-01-01_2002-01-01,684000.0,-0.4962,1.7602,-339412.0,1204778.0,-0.000289,0.001024,-0.4218,1.4985,0.985,1.0,6.99,1.74,6
RGI60-06.00456,2000-01-01_2004-01-01,684000.0,-0.4247,0.8818,-290520.0,604352.0,-0.000247,0.000514,-0.361,0.753,0.985,1.0,18.62,3.74,6
RGI60-06.00456,2000-01-01_2005-01-01,684000.0,-0.5448,0.7047,-372676.0,484489.0,-0.000317,0.000412,-0.4631,0.606,0.985,1.0,21.19,4.74,6
RGI60-06.00456,2000-01-01_2010-01-01,684000.0,-0.4252,0.3492,-290835.0,241916.0,-0.000247,0.000206,-0.3614,0.3054,0.985,1.0,45.06,9.72,6
RGI60-06.00456,2000-01-01_2020-01-01,684000.0,-0.2775,0.1829,-189827.0,127576.0,-0.000161,0.000109,-0.2359,0.1624,0.985,1.0,137.21,19.72,6
RGI60-06.00456,2001-01-01_2002-01-01,684000.0,-0.3816,3.2855,-261006.0,2247535.0,-0.000222,0.00191,-0.3243,2.7934,0.985,1.0,6.25,1.0,6
RGI60-06.00456,2002-01-01_2003-01-01,684000.0,0.0636,3.2201,43525.0,2202586.0,3.7e-05,0.001872,0.0541,2.7371,0.985,1.0,4.16,1.0,6
RGI60-06.00456,2002-01-01_2004-01-01,684000.0,-0.3533,1.621,-241627.0,1109206.0,-0.000205,0.000943,-0.3003,1.3791,0.985,1.0,11.63,2.0,6
RGI60-06.00456,2003-01-01_2004-01-01,684000.0,-0.7701,3.2276,-526780.0,2208761.0,-0.000448,0.001878,-0.6546,2.7465,0.985,1.0,7.47,1.0,6
RGI60-06.00456,2004-01-01_2005-01-01,684000.0,-1.0253,3.2453,-701303.0,2221680.0,-0.000596,0.001889,-0.8715,2.7639,0.985,1.0,2.57,1.0,6
RGI60-06.00456,2004-01-01_2006-01-01,684000.0,-0.5255,1.6212,-359462.0,1109888.0,-0.000306,0.000944,-0.4467,1.3809,0.985,1.0,7.87,2.0,6
RGI60-06.00456,2004-01-01_2008-01-01,684000.0,-0.3542,0.809,-242300.0,554281.0,-0.000206,0.000471,-0.3011,0.6903,0.985,1.0,16.25,4.0,6
RGI60-06.00456,2005-01-01_2006-01-01,684000.0,-0.0258,3.2382,-17621.0,2214953.0,-1.5e-05,0.001883,-0.0219,2.7525,0.985,1.0,5.29,1.0,6
RGI60-06.00456,2005-01-01_2010-01-01,684000.0,-0.3055,0.6414,-208993.0,439611.0,-0.000178,0.000374,-0.2597,0.5477,0.985,1.0,23.87,4.99,6
RGI60-06.00456,2006-01-01_2007-01-01,684000.0,-0.2836,3.2098,-193992.0,2195684.0,-0.000165,0.001866,-0.2411,2.7288,0.985,1.0,3.21,1.0,6
RGI60-06.00456,2006-01-01_2008-01-01,684000.0,-0.1829,1.6145,-125137.0,1104435.0,-0.000106,0.000939,-0.1555,1.3727,0.985,1.0,8.38,2.0,6
RGI60-06.00456,2007-01-01_2008-01-01,684000.0,-0.0823,3.2035,-56283.0,2191194.0,-4.8e-05,0.001863,-0.0699,2.723,0.985,1.0,5.18,1.0,6
RGI60-06.00456,2008-01-01_2009-01-01,684000.0,-0.5843,3.2195,-399651.0,2202757.0,-0.00034,0.001872,-0.4966,2.7383,0.985,1.0,9.06,1.0,6
RGI60-06.00456,2008-01-01_2010-01-01,684000.0,-0.568,1.5989,-388534.0,1094874.0,-0.00033,0.000931,-0.4828,1.3625,0.985,1.0,10.19,1.99,6
RGI60-06.00456,2008-01-01_2012-01-01,684000.0,-0.4769,0.7997,-326174.0,548697.0,-0.000277,0.000467,-0.4053,0.6845,0.985,1.0,37.74,3.99,6
RGI60-06.00456,2009-01-01_2010-01-01,684000.0,-0.5518,3.1947,-377416.0,2185734.0,-0.000321,0.001858,-0.469,2.7171,0.985,1.0,1.13,0.99,6
RGI60-06.00456,2010-01-01_2011-01-01,684000.0,-0.6885,3.1775,-470955.0,2174287.0,-0.0004,0.001848,-0.5853,2.7034,0.985,1.0,11.93,1.0,6
RGI60-06.00456,2010-01-01_2012-01-01,684000.0,-0.3857,1.587,-263814.0,1086046.0,-0.000224,0.000923,-0.3278,1.3505,0.985,1.0,27.54,2.0,6
RGI60-06.00456,2010-01-01_2015-01-01,684000.0,-0.4653,0.6344,-318272.0,435936.0,-0.000271,0.000371,-0.3955,0.5449,0.985,1.0,74.79,5.0,6
RGI60-06.00456,2010-01-01_2020-01-01,684000.0,-0.1299,0.3355,-88819.0,229749.0,-7.5e-05,0.000195,-0.1104,0.286,0.985,1.0,92.15,10.0,6
RGI60-06.00456,2011-01-01_2012-01-01,684000.0,-0.0829,3.1785,-56673.0,2174114.0,-4.8e-05,0.001848,-0.0704,2.7018,0.985,1.0,15.62,1.0,6
RGI60-06.00456,2012-01-01_2013-01-01,684000.0,-0.251,3.1726,-171662.0,2170199.0,-0.000146,0.001845,-0.2133,2.6971,0.985,1.0,13.68,1.0,6
RGI60-06.00456,2012-01-01_2014-01-01,684000.0,-0.5246,1.5879,-358811.0,1087178.0,-0.000305,0.000924,-0.4459,1.3527,0.985,1.0,30.84,2.0,6
RGI60-06.00456,2012-01-01_2016-01-01,684000.0,-0.2892,0.8117,-197801.0,555845.0,-0.000168,0.000473,-0.2458,0.6917,0.985,1.0,50.57,4.0,6
